seed,fold,class,feature,mean_abs_shap
128,5,0,ENRLGBA,0.09866636439442647
128,5,0,AGE_AT_VISIT,0.09518331925651359
128,5,0,NP3BRADY_mean,0.09155092883741835
128,5,0,NP3BRADY_max,0.09011751096173316
128,5,0,NP3HMOVR_min,0.08786279478513483
128,5,0,NP3HMOVL_min,0.07944664700317307
128,5,0,NP3BRADY_min,0.07677974506574095
128,5,0,NP3RIGLU_min,0.07673876299047065
128,5,0,NP3PRSPL_min,0.07187424644945457
128,5,0,NP3RIGLU_mean,0.07026919437634381
128,5,0,NP3RTCON_mean,0.0694529370643527
128,5,0,NP3RTCON_std,0.06616955342691824
128,5,0,NP3PRSPR_mean,0.06342038557732983
128,5,0,NP3FACXP_min,0.06341732053599905
128,5,0,NP3LGAGR_mean,0.0630001999750638
128,5,0,NP2SPCH_mean,0.06040172853521028
128,5,0,NP3RIGLU_max,0.06038098075764717
128,5,0,NP3RIGRU_min,0.0587310107792486
128,5,0,NP3RTCON_max,0.0582761671637961
128,5,0,NP3PRSPL_mean,0.0567421482445218
128,5,0,NP3PTRML_mean,0.05612157115317804
128,5,0,NP3FACXP_mean,0.055588120843400035
128,5,0,NP2TRMR_mean,0.05517394285559559
128,5,0,NP2TRMR_std,0.053560093755787824
128,5,0,NP3RTCON_min,0.05283539494723988
128,5,0,NP3GAIT_mean,0.05210168171200016
128,5,0,NP3RTALU_mean,0.05139841186504899
128,5,0,NP3PRSPR_max,0.05098414395677523
128,5,0,NP3PSTBL_std,0.050970033450321355
128,5,0,NP3LGAGL_mean,0.05092656766419891
128,5,0,NP3LGAGL_min,0.05088664471061687
128,5,0,NP3GAIT_min,0.05039694686138043
128,5,0,NP3LGAGL_max,0.05019773251899716
128,5,0,NP3RIGRU_mean,0.04979326865761755
128,5,0,NP3PTRML_std,0.0485435926164672
128,5,0,NP3BRADY_std,0.04836580712304204
128,5,0,NP3HMOVL_mean,0.048328004582811314
128,5,0,NP3RIGRU_max,0.04784537499928492
128,5,0,NP2SPCH_max,0.04727470824484603
